Category,Level1,Level2,Level3,Level4,Level5,Federal,,GovXFer,State,Local,Total
--Adjustment to certain pass-through accounts (926),Other Spending,General public services n.e.c.,Adjustment to certain passthrough accounts (926),Adjustment to certain passthrough accounts (926),Adjustment to certain passthrough accounts (926),0,,0,0,0,0
--Contingent offset for the refundable portion of the health care tax credit (927),Other Spending,General public services n.e.c.,Contingent offset for the refundable portion of the health care tax credit (927),Contingent offset for the refundable portion of the health care tax credit (927),Contingent offset for the refundable portion of the health care tax credit (927),0,,0,0,0,0
--Contingencies for other requirements (928),Other Spending,General public services n.e.c.,Contingencies for other requirements (928),Contingencies for other requirements (928),Contingencies for other requirements (928),0,,0,0,0,0
--Other allowances (929),Other Spending,General public services n.e.c.,Other allowances (929),Other allowances (929),Other allowances (929),0,b,0,0,0,0
#NAME?,Other Spending,General public services n.e.c.,Current Operations  General  Other (E89),Current Operations  General  Other (E89),Current Operations  General  Other (E89),0,g,0,43.6,68.6,112.2
#NAME?,Other Spending,General public services n.e.c.,Construction  General  Other (F89),Construction  General  Other (F89),Construction  General  Other (F89),0,g,0,1.5,14.6,16.1
#NAME?,Other Spending,General public services n.e.c.,Other Capital Outlay  General  Other (G89),Other Capital Outlay  General  Other (G89),Other Capital Outlay  General  Other (G89),0,g,0,0.7,7.1,7.8
#NAME?,Other Spending,Transfers of a general character between,Federal Intergovernmental  All Other (B89),Federal Intergovernmental  All Other (B89),Federal Intergovernmental  All Other (B89),0,g,-41.2,0,0,-41.2
#NAME?,Interest,Public debt transactions,Interest on Treasury debt securities (gross) (901),Interest on Treasury debt securities (gross) (901),Interest on Treasury debt securities (gross) (901),283.936,b,,,,283.936
#NAME?,Interest,Public debt transactions,Interest on Treasury debt securities (gross) (901),Interest on Treasury debt securities (gross) (901),Interest on Treasury debt securities (gross) (901),172.946,b,,,,172.946
#NAME?,Interest,Public debt transactions,Interest on Treasury debt securities (gross) (901),Interest on Treasury debt securities (gross) (901),Interest on Treasury debt securities (gross) (901),4.043,b,,,,4.043
#NAME?,Interest,Public debt transactions,Interest on Treasury debt securities (gross) (901),Interest on Treasury debt securities (gross) (901),Interest on Treasury debt securities (gross) (901),11.115,b,,,,11.115
#NAME?,Interest,Public debt transactions,Interest received by onbudget trust funds (902),Interest received by onbudget trust funds (902),Interest received by onbudget trust funds (902),-2.561,b,,,,-2.561
#NAME?,Interest,Public debt transactions,Interest received by onbudget trust funds (902),Interest received by onbudget trust funds (902),Interest received by onbudget trust funds (902),-10.042,b,,,,-10.042
#NAME?,Interest,Public debt transactions,Interest received by onbudget trust funds (902),Interest received by onbudget trust funds (902),Interest received by onbudget trust funds (902),-0.431,b,,,,-0.431
#NAME?,Interest,Public debt transactions,Interest received by onbudget trust funds (902),Interest received by onbudget trust funds (902),Interest received by onbudget trust funds (902),-17.152,b,,,,-17.152
#NAME?,Interest,Public debt transactions,Interest received by onbudget trust funds (902),Interest received by onbudget trust funds (902),Interest received by onbudget trust funds (902),-0.226,b,,,,-0.226
#NAME?,Interest,Public debt transactions,Interest received by onbudget trust funds (902),Interest received by onbudget trust funds (902),Interest received by onbudget trust funds (902),-0.317,b,,,,-0.317
#NAME?,Interest,Public debt transactions,Interest received by onbudget trust funds (902),Interest received by onbudget trust funds (902),Interest received by onbudget trust funds (902),-0.329,b,,,,-0.329
#NAME?,Interest,Public debt transactions,Interest received by onbudget trust funds (902),Interest received by onbudget trust funds (902),Interest received by onbudget trust funds (902),-31.838,b,,,,-31.838
#NAME?,Interest,Public debt transactions,Interest received by onbudget trust funds (902),Interest received by onbudget trust funds (902),Interest received by onbudget trust funds (902),-0.111,b,,,,-0.111
#NAME?,Interest,Public debt transactions,Interest received by onbudget trust funds (902),Interest received by onbudget trust funds (902),Interest received by onbudget trust funds (902),-0.11,b,,,,-0.11
#NAME?,Interest,Public debt transactions,Interest received by onbudget trust funds (902),Interest received by onbudget trust funds (902),Interest received by onbudget trust funds (902),-0.074,b,,,,-0.074
#NAME?,Interest,Public debt transactions,Interest received by onbudget trust funds (902),Interest received by onbudget trust funds (902),Interest received by onbudget trust funds (902),-0.785,b,,,,-0.785
#NAME?,Interest,Public debt transactions,Interest received by onbudget trust funds (902),Interest received by onbudget trust funds (902),Interest received by onbudget trust funds (902),-0.205,b,,,,-0.205
#NAME?,Interest,Public debt transactions,Interest received by offbudget trust funds (903),Interest received by offbudget trust funds (903),Interest received by offbudget trust funds (903),-103.32,b,,,,-103.32
#NAME?,Interest,Public debt transactions,Interest received by offbudget trust funds (903),Interest received by offbudget trust funds (903),Interest received by offbudget trust funds (903),-5.517,b,,,,-5.517
#NAME?,Interest,Public debt transactions,Other interest (908),Other interest (908),Other interest (908),-0.056,b,,,,-0.056
#NAME?,Interest,Public debt transactions,Other interest (908),Other interest (908),Other interest (908),-0.175,b,,,,-0.175
#NAME?,Interest,Public debt transactions,Other interest (908),Other interest (908),Other interest (908),-0.336,b,,,,-0.336
#NAME?,Interest,Public debt transactions,Other interest (908),Other interest (908),Other interest (908),-2.626,b,,,,-2.626
#NAME?,Interest,Public debt transactions,Other interest (908),Other interest (908),Other interest (908),-0.099,b,,,,-0.099
#NAME?,Interest,Public debt transactions,Other interest (908),Other interest (908),Other interest (908),-0.055,b,,,,-0.055
#NAME?,Interest,Public debt transactions,Other interest (908),Other interest (908),Other interest (908),-52.888,b,,,,-52.888
#NAME?,Interest,Public debt transactions,Other interest (908),Other interest (908),Other interest (908),-0.85,b,,,,-0.85
#NAME?,Interest,Public debt transactions,Other interest (908),Other interest (908),Other interest (908),2.628,b,,,,2.628
#NAME?,Interest,Public debt transactions,Other interest (908),Other interest (908),Other interest (908),12.82,b,,,,12.82
#NAME?,Interest,Public debt transactions,Other interest (908),Other interest (908),Other interest (908),3.208,b,,,,3.208
#NAME?,Interest,Public debt transactions,Other interest (908),Other interest (908),Other interest (908),-0.46,b,,,,-0.46
#NAME?,Interest,Public debt transactions,Other interest (908),Other interest (908),Other interest (908),-1.571,b,,,,-1.571
#NAME?,Interest,Public debt transactions,Other interest (908),Other interest (908),Other interest (908),-0.12,b,,,,-0.12
#NAME?,Interest,Public debt transactions,Other interest (908),Other interest (908),Other interest (908),-7.43,b,,,,-7.43
#NAME?,Interest,Public debt transactions,Other interest (908),Other interest (908),Other interest (908),-1.773,b,,,,-1.773
#NAME?,Interest,Public debt transactions,Other interest (908),Other interest (908),Other interest (908),-0.094,b,,,,-0.094
#NAME?,Interest,Public debt transactions,Other interest (908),Other interest (908),Other interest (908),-0.09,b,,,,-0.09
#NAME?,Interest,Public debt transactions,Other investment income (909),Other investment income (909),Other investment income (909),-0.19,b,,,,-0.19
#NAME?,Interest,Public debt transactions,Other investment income (909),Other investment income (909),Other investment income (909),-0.455,b,,,,-0.455
#NAME?,Interest,Public debt transactions,General  Interest on Debt (I89),General  Interest on Debt (I89),General  Interest on Debt (I89),0,g,0,49.8,65,114.8
Balance,Balance,,,,,0,g,0,0,0,0
#NAME?,Total Spending,Total,Federal Intergovernmental  General Local Government Support (B30),Federal Intergovernmental  General Local Government Support (B30),Federal Intergovernmental  General Local Government Support (B30),0,g,-0.8,0,0,-0.8
#NAME?,Total Spending,Total,Federal Intergovernmental  All Other (B89),Federal Intergovernmental  All Other (B89),Federal Intergovernmental  All Other (B89),0,g,-41.2,0,0,-41.2
"--Federal Intergovernmental - Natural Resources, Agriculture (Disc. 2005) (B54)",Total Spending,Total,"Federal Intergovernmental  Natural Resources, Agriculture (Disc. 2005) (B54)","Federal Intergovernmental  Natural Resources, Agriculture (Disc. 2005) (B54)","Federal Intergovernmental  Natural Resources, Agriculture (Disc. 2005) (B54)",0,,0,0,0,0
#NAME?,Total Spending,Total,Federal Intergovernmental  Natural Resources (B59),Federal Intergovernmental  Natural Resources (B59),Federal Intergovernmental  Natural Resources (B59),0,g,-2.6,0,0,-2.6
#NAME?,Total Spending,Total,Federal Intergovernmental  Electric Utilities (B92),Federal Intergovernmental  Electric Utilities (B92),Federal Intergovernmental  Electric Utilities (B92),0,g,-0.2,0,0,-0.2
#NAME?,Total Spending,Total,Federal Intergovernmental  Gas Utilities (B93),Federal Intergovernmental  Gas Utilities (B93),Federal Intergovernmental  Gas Utilities (B93),0,,0,0,0,0
#NAME?,Total Spending,Total,Federal Intergovernmental  Air Transportation (B01),Federal Intergovernmental  Air Transportation (B01),Federal Intergovernmental  Air Transportation (B01),0,g,-2.9,0,0,-2.9
#NAME?,Total Spending,Total,Federal Intergovernmental  Highways (B46),Federal Intergovernmental  Highways (B46),Federal Intergovernmental  Highways (B46),0,g,-46.4,0,0,-46.4
#NAME?,Total Spending,Total,Federal Intergovernmental  Transit Utilities (B94),Federal Intergovernmental  Transit Utilities (B94),Federal Intergovernmental  Transit Utilities (B94),0,g,-11.6,0,0,-11.6
#NAME?,Total Spending,Total,Federal Intergovernmental  Sewerage (B80),Federal Intergovernmental  Sewerage (B80),Federal Intergovernmental  Sewerage (B80),0,g,-3.4,0,0,-3.4
